Word,DocId:Occurrence
MAR,"[(201, 1)]"
MASP,"[(201, 1)]"
vegetação,"[(201, 1)]"
tropicais,"[(201, 1)]"
vila,"[(201, 1)]"
Poesia,"[(201, 1)]"
plasmando,"[(201, 1)]"
assimilação,"[(201, 1)]"
abordagem,"[(201, 1), (244, 1)]"
Portinari,"[(201, 1)]"
modernismo,"[(201, 1)]"
pintado,"[(201, 1)]"
religiosidade,"[(201, 1), (223, 1)]"
cabralino,"[(201, 1)]"
colorido,"[(201, 1)]"
Manifesto,"[(201, 2)]"
altares,"[(201, 1)]"
Exemplo,"[(201, 1), (221, 1)]"
raciais,"[(201, 1)]"
Andrade,"[(201, 2)]"
ocre,"[(201, 1)]"
Aceito,"[(202, 1), (232, 1)]"
ressalvados,"[(202, 1)]"
intimadas,"[(202, 1)]"
agindo,"[(202, 1), (241, 1)]"
estágio,"[(202, 1)]"
acertada,"[(202, 1)]"
deturpação,"[(202, 1)]"
desceu,"[(202, 1)]"
cautelar,"[(202, 1)]"
magistrado,"[(202, 2)]"
juízo,"[(202, 1), (208, 1), (217, 1)]"
sicrano,"[(202, 1)]"
Ser,"[(202, 1)]"
Taubaté,"[(202, 1)]"
acatando,"[(202, 1)]"
ilícitos,"[(202, 1), (206, 1)]"
analisam,"[(202, 1)]"
tapetes,"[(202, 1)]"
instrução,"[(202, 1), (206, 1)]"
Barroso,"[(202, 1)]"
embasou,"[(202, 1), (220, 1)]"
fundamentada,"[(202, 1)]"
somas,"[(202, 1)]"
derrubá,"[(202, 1), (244, 1)]"
movimentação,"[(202, 1)]"
espalhafato,"[(202, 1)]"
foro,"[(202, 1)]"
fulano,"[(202, 1)]"
carruagem,"[(202, 1)]"
tramita,"[(202, 1), (217, 1), (225, 2)]"
desprestígio,"[(202, 1)]"
Livianu,"[(202, 4)]"
Bretas,"[(202, 3), (204, 1), (206, 6)]"
íntegra,"[(202, 1), (208, 1)]"
instantânea,"[(202, 1)]"
telef,"[(202, 1), (241, 1)]"
vermelhos,"[(202, 1)]"
Região,"[(202, 1), (206, 1), (223, 1)]"
bombons,"[(202, 1)]"
confirmadas,"[(202, 1)]"
escandaloso,"[(202, 1)]"
contemporaneidade,"[(202, 1)]"
ultimamente,"[(202, 1)]"
velhinha,"[(202, 1)]"
inid,"[(202, 1)]"
Lindt,"[(202, 1)]"
divergem,"[(202, 1)]"
justificaria,"[(202, 1)]"
Corrupção,"[(202, 1)]"
privá,"[(202, 1)]"
embasaram,"[(202, 1)]"
Processo,"[(202, 1)]"
criminais,"[(202, 1)]"
reclamaram,"[(202, 1)]"
contrapõem,"[(202, 1)]"
Abissamra,"[(202, 4)]"
Stages,"[(203, 1)]"
Realmente,"[(203, 1)]"
ajudava,"[(203, 2)]"
discriminatório,"[(203, 1)]"
bolsa,"[(203, 1), (216, 1), (240, 1)]"
ASQ,"[(203, 1)]"
delimitar,"[(203, 1)]"
fundiu,"[(203, 1)]"
tratava,"[(203, 1), (222, 1), (223, 1), (226, 1), (244, 1)]"
Seminário,"[(203, 1)]"
planejado,"[(203, 1)]"
Pobreza,"[(203, 1)]"
infecções,"[(203, 1)]"
beneficiárias,"[(203, 2)]"
inúmeros,"[(203, 1), (217, 1)]"
Betinho,"[(203, 1)]"
orientam,"[(203, 1)]"
Epidemiologia,"[(203, 1)]"
enxergaram,"[(203, 1)]"
realizam,"[(203, 1)]"
seminário,"[(203, 1), (242, 1)]"
Ages,"[(203, 1)]"
estudadas,"[(203, 1)]"
Pelotas,"[(203, 1)]"
avaliadas,"[(203, 1)]"
garotada,"[(203, 2)]"
epidemiologista,"[(203, 1)]"
socioafetivo,"[(203, 1)]"
Infância,"[(203, 1), (242, 1)]"
Questionnaires,"[(203, 1)]"
estímulos,"[(203, 1)]"
defasagem,"[(203, 2)]"
constatada,"[(203, 1)]"
ralando,"[(203, 1)]"
voltado,"[(203, 1)]"
observado,"[(203, 1), (234, 1)]"
equivaliam,"[(203, 1)]"
etária,"[(203, 1)]"
Diversos,"[(203, 1)]"
Efetivamente,"[(203, 1)]"
argumentava,"[(203, 1), (219, 1)]"
Emérito,"[(203, 1)]"
destacada,"[(203, 1)]"
Imediatamente,"[(203, 1)]"
Éramos,"[(203, 2)]"
cognitivas,"[(203, 1)]"
beneficiadas,"[(203, 1), (237, 1)]"
Questionado,"[(203, 1), (223, 1), (232, 1)]"
recorte,"[(203, 1)]"
psicomotor,"[(203, 1)]"
fotojornalista,"[(203, 1)]"
Coordenador,"[(203, 1)]"
visitadores,"[(203, 1)]"
Victora,"[(203, 2)]"
Feliz,"[(203, 3)]"
heranças,"[(203, 1)]"
apresentassem,"[(203, 2)]"
dormem,"[(204, 1)]"
complique,"[(204, 1)]"
estendesse,"[(204, 1)]"
beneficiavam,"[(204, 1)]"
vaso,"[(204, 1)]"
cobrança,"[(204, 1), (226, 2)]"
Movimento,"[(204, 1), (205, 1), (224, 1)]"
Major,"[(204, 1), (225, 1), (239, 1)]"
humilhação,"[(204, 1)]"
tramas,"[(204, 2)]"
presenciar,"[(204, 1)]"
extremista,"[(204, 1)]"
envergonharam,"[(204, 1)]"
sistêmica,"[(204, 1)]"
mega,"[(204, 1), (212, 1)]"
constitucionalista,"[(204, 1)]"
automáticos,"[(204, 1)]"
condicionado,"[(204, 1)]"
especializado,"[(204, 1)]"
Prisão,"[(204, 1)]"
Toledo,"[(204, 1)]"
salpicou,"[(204, 1)]"
fisiológico,"[(204, 1)]"
lavou,"[(204, 1)]"
fugido,"[(204, 1)]"
Precisam,"[(204, 1)]"
jato,"[(204, 1), (243, 1)]"
Ollanta,"[(204, 1)]"
Transpetro,"[(204, 1)]"
estopim,"[(204, 1), (225, 1)]"
inflou,"[(204, 1)]"
dormitório,"[(204, 1)]"
abrigá,"[(204, 1)]"
novelas,"[(204, 1)]"
improcedente,"[(204, 1)]"
prescritos,"[(204, 1)]"
construtora,"[(204, 1)]"
impopulares,"[(204, 1)]"
irrelevante,"[(204, 2)]"
Sarney,"[(204, 1)]"
sanitário,"[(204, 1)]"
nascia,"[(204, 1)]"
dilapidaram,"[(204, 1)]"
subtramas,"[(204, 1)]"
Humala,"[(204, 1)]"
materializaram,"[(204, 1)]"
lava,"[(204, 2)]"
Mello,"[(204, 1)]"
Nieto,"[(204, 1)]"
empregou,"[(204, 1)]"
grades,"[(204, 1), (234, 1), (249, 1)]"
sogro,"[(204, 1), (225, 1)]"
cela,"[(204, 1), (223, 1), (238, 1)]"
reativar,"[(204, 1)]"
catalisar,"[(204, 1)]"
Olímpio,"[(204, 1), (225, 1)]"
reclusão,"[(204, 1)]"
Collor,"[(204, 1)]"
ramificações,"[(204, 1)]"
teia,"[(204, 1)]"
Xingou,"[(205, 1)]"
holofotes,"[(205, 1)]"
quistas,"[(205, 1)]"
afastasse,"[(205, 1)]"
idiota,"[(205, 1)]"
Apoiadores,"[(205, 1), (216, 1)]"
inconsequente,"[(205, 1)]"
palanque,"[(205, 1)]"
bullying,"[(205, 1)]"
Filipe,"[(205, 1), (225, 1)]"
eremita,"[(205, 1)]"
Malafaia,"[(205, 1)]"
Poderes,"[(205, 1), (225, 1)]"
atacado,"[(205, 1)]"
afundar,"[(205, 1)]"
queixou,"[(205, 2)]"
pupilo,"[(205, 1)]"
colocações,"[(205, 1)]"
neném,"[(205, 1)]"
Delegado,"[(205, 2), (209, 1), (235, 1)]"
mirou,"[(205, 1)]"
diesel,"[(205, 1)]"
almeja,"[(205, 1)]"
espiral,"[(205, 1)]"
Kataguiri,"[(205, 1)]"
direitista,"[(205, 1)]"
distingue,"[(205, 1)]"
desequilibrado,"[(205, 1)]"
Joice,"[(205, 2), (208, 1), (225, 1)]"
batem,"[(205, 1)]"
prestigiados,"[(205, 1)]"
chupeta,"[(205, 1)]"
incoerentes,"[(205, 1)]"
nanar,"[(205, 1)]"
ruídos,"[(205, 1)]"
Básica,"[(205, 1), (222, 1)]"
ideólogo,"[(205, 2)]"
chulo,"[(205, 1)]"
alfinetadas,"[(205, 1)]"
Esplanada,"[(205, 1)]"
sanar,"[(205, 1)]"
Faltam,"[(205, 2)]"
comissionados,"[(205, 1)]"
caminhoneiros,"[(205, 2), (248, 1)]"
minimizam,"[(205, 1)]"
linguajar,"[(205, 1)]"
sobra,"[(205, 1)]"
metralhadora,"[(205, 1)]"
Carluxo,"[(205, 1)]"
louro,"[(205, 1)]"
criticam,"[(205, 1), (231, 1)]"
trabalharem,"[(205, 1)]"
Pega,"[(205, 1)]"
governarDelegado,"[(205, 1)]"
reclamou,"[(205, 2), (240, 2)]"
estúpido,"[(205, 1)]"
Silas,"[(205, 1)]"
rol,"[(205, 1)]"
palavrões,"[(205, 1)]"
term,"[(205, 1), (213, 1), (236, 1)]"
boicotados,"[(205, 1)]"
Waldir,"[(205, 2), (209, 1), (235, 1)]"
inquietar,"[(205, 1)]"
biruta,"[(205, 1)]"
moleque,"[(205, 1), (230, 1)]"
inspiram,"[(205, 1)]"
avaliou,"[(205, 1), (225, 1)]"
esteira,"[(205, 1), (210, 1)]"
cagões,"[(205, 1)]"
apoiador,"[(205, 2), (216, 6)]"
pastas,"[(205, 1)]"
ultraje,"[(205, 1)]"
Frota,"[(205, 2)]"
desapercebido,"[(206, 1)]"
taxaram,"[(206, 1)]"
legitimadas,"[(206, 1)]"
apelação,"[(206, 1)]"
Vanderlei,"[(206, 1)]"
Eletronuclear,"[(206, 2)]"
teses,"[(206, 1)]"
embaraçar,"[(206, 1)]"
fachada,"[(206, 1), (216, 1)]"
ocultando,"[(206, 1)]"
impugnado,"[(206, 1)]"
Maristela,"[(206, 1)]"
embaraçando,"[(206, 1)]"
verbo,"[(206, 1)]"
prolator,"[(206, 1)]"
atentam,"[(206, 1)]"
empreiteira,"[(206, 1)]"
probabilidade,"[(206, 1)]"
suposições,"[(206, 1)]"
proceder,"[(206, 1)]"
tramitando,"[(206, 1)]"
eventuais,"[(206, 1), (239, 2), (240, 1), (246, 1)]"
Usina,"[(206, 1)]"
Termonuclear,"[(206, 1)]"
procurem,"[(206, 1), (211, 1)]"
sentenciada,"[(206, 1)]"
posicionasse,"[(206, 1)]"
antecipatória,"[(206, 1)]"
PDA,"[(206, 1)]"
serviram,"[(206, 1)]"
Rita,"[(206, 1)]"
rebatida,"[(206, 1)]"
consta,"[(206, 1), (223, 2)]"
revogou,"[(206, 1)]"
desdobramento,"[(206, 1), (207, 1)]"
reiteração,"[(206, 1)]"
obstruir,"[(206, 1)]"
Natale,"[(206, 1)]"
operador,"[(206, 2)]"
Athié,"[(206, 4)]"
apoiadas,"[(206, 1), (213, 1)]"
incriminar,"[(206, 1)]"
eis,"[(206, 3), (217, 2)]"
impugnada,"[(206, 2)]"
colegiado,"[(206, 1), (209, 1), (231, 2)]"
tisnar,"[(206, 1)]"
assola,"[(206, 1)]"
TRF,"[(206, 1)]"
narração,"[(206, 1)]"
antecipando,"[(206, 1)]"
Argeplan,"[(206, 1)]"
inexistente,"[(206, 2)]"
Juiz,"[(206, 1)]"
monocrática,"[(206, 1)]"
corretíssimo,"[(206, 1)]"
acusatório,"[(206, 1)]"
Fratezi,"[(206, 1)]"
inescondível,"[(206, 1)]"
contesta,"[(206, 2)]"
Angra,"[(206, 1)]"
leal,"[(207, 1)]"
exercendo,"[(207, 1), (216, 1)]"
tesoureira,"[(207, 1)]"
Telmo,"[(207, 6)]"
Estadão,"[(207, 1)]"
Diário,"[(207, 3)]"
Jurídico,"[(207, 1)]"
gerenciava,"[(207, 1)]"
COAF,"[(207, 1)]"
passível,"[(207, 1)]"
Grillo,"[(207, 1)]"
identificou,"[(207, 4), (216, 1), (224, 1)]"
registra,"[(207, 6)]"
autorizada,"[(207, 1)]"
assessorando,"[(207, 1)]"
Suspeitas,"[(207, 1)]"
contratado,"[(207, 1)]"
listagem,"[(207, 1)]"
gestor,"[(207, 2), (222, 1), (239, 1)]"
Carazza,"[(207, 2)]"
aportou,"[(207, 1)]"
rais,"[(207, 4)]"
Broetto,"[(207, 3)]"
prestadora,"[(207, 1)]"
autofinanciamento,"[(207, 1)]"
Valdenice,"[(207, 3)]"
patronagem,"[(207, 1)]"
movimentações,"[(207, 2)]"
abatimentos,"[(207, 1)]"
Consultor,"[(207, 1)]"
tipificação,"[(207, 1)]"
Cria,"[(207, 1)]"
descontados,"[(207, 1)]"
totalizar,"[(207, 1)]"
Picciani,"[(207, 2)]"
reelegeu,"[(207, 1)]"
LAI,"[(207, 3)]"
bruta,"[(207, 1)]"
exercia,"[(207, 1)]"
Acesso,"[(207, 1)]"
impeditivo,"[(207, 1)]"
fluminense,"[(207, 1)]"
ALERJ,"[(207, 9)]"
Ângelo,"[(207, 1)]"
doador,"[(207, 3)]"
atípicas,"[(207, 1)]"
injetados,"[(207, 1)]"
gabinente,"[(207, 1)]"
carreatas,"[(207, 1)]"
Alessandra,"[(207, 2)]"
parlamentos,"[(207, 1)]"
horária,"[(207, 1)]"
passarem,"[(207, 1)]"
acompanharam,"[(207, 1), (218, 1), (226, 1)]"
Abin,"[(207, 1)]"
soldo,"[(207, 1)]"
seguia,"[(207, 1), (230, 2)]"
Meliga,"[(207, 1)]"
rachadinha,"[(207, 2)]"
baila,"[(207, 1)]"
Dornelles,"[(207, 2)]"
correligionário,"[(207, 1), (239, 1)]"
atualizados,"[(207, 3), (220, 1)]"
Estadual,"[(207, 1), (223, 1)]"
empregatício,"[(207, 1)]"
constam,"[(207, 1), (233, 1)]"
Furna,"[(207, 1)]"
identificada,"[(207, 1)]"
repasses,"[(207, 7)]"
Onça,"[(207, 1)]"
subcontratação,"[(207, 1)]"
prestações,"[(207, 2)]"
subchefia,"[(207, 1)]"
nominais,"[(207, 4)]"
santinhos,"[(207, 1)]"
pronunciaria,"[(207, 1)]"
levados,"[(207, 1), (224, 1)]"
Sozinho,"[(207, 1)]"
engrenagens,"[(207, 1), (223, 1)]"
configura,"[(207, 1)]"
movimentou,"[(207, 1)]"
repassou,"[(207, 2)]"
cheques,"[(207, 1)]"
atualizado,"[(207, 4)]"
restrições,"[(207, 1)]"
beneficiando,"[(207, 1)]"
IstoÉ,"[(207, 1)]"
prestados,"[(207, 1), (223, 1)]"
baseou,"[(207, 1)]"
faleceu,"[(207, 1), (212, 1), (224, 1)]"
Época,"[(207, 1)]"
estipulado,"[(207, 1)]"
gabinetes,"[(207, 2)]"
assumindo,"[(207, 1)]"
TSE,"[(207, 3)]"
Ordens,"[(208, 1)]"
Anistiaram,"[(208, 1)]"
recolocar,"[(208, 1)]"
ventríloquos,"[(208, 1)]"
vigente,"[(208, 1)]"
celebrem,"[(208, 1)]"
incompatível,"[(208, 1)]"
patrocinada,"[(208, 1)]"
reservistas,"[(208, 1), (246, 1)]"
surte,"[(208, 1)]"
embotada,"[(208, 1)]"
polarização,"[(208, 1), (210, 2)]"
reacende,"[(208, 1)]"
Ieda,"[(208, 1)]"
repudia,"[(208, 1)]"
fardo,"[(208, 1)]"
preparo,"[(208, 1)]"
prevalece,"[(208, 1)]"
transbordassem,"[(208, 1)]"
Podem,"[(208, 1)]"
amplificar,"[(208, 1), (211, 1)]"
Intentona,"[(208, 1)]"
brado,"[(208, 1)]"
amargo,"[(208, 1), (224, 1)]"
raivosa,"[(208, 1)]"
desnecessário,"[(208, 1)]"
efemérides,"[(208, 1)]"
julgados,"[(208, 1)]"
Festejar,"[(208, 1)]"
preferissem,"[(208, 1)]"
caminhasse,"[(208, 1)]"
reunida,"[(208, 1)]"
percebendo,"[(208, 1)]"
comedimento,"[(208, 1)]"
paraquedistas,"[(208, 1)]"
berrar,"[(208, 1)]"
saudar,"[(208, 1)]"
Hasselman,"[(208, 1)]"
Chagas,"[(208, 1)]"
ideário,"[(208, 1), (223, 1)]"
estaríamos,"[(208, 1)]"
Nativista,"[(208, 1)]"
costurada,"[(208, 1)]"
pijama,"[(208, 1)]"
Piero,"[(208, 1)]"
irrefutáveis,"[(208, 1)]"
refutada,"[(208, 1)]"
produzem,"[(208, 1)]"
Tais,"[(208, 1)]"
Heck,"[(208, 1)]"
reverenciar,"[(208, 1)]"
práticos,"[(208, 1)]"
chacota,"[(208, 1)]"
bonecos,"[(208, 1)]"
ditatoriais,"[(208, 1), (248, 1)]"
caminhava,"[(208, 1)]"
Note,"[(208, 1)]"
Leirner,"[(208, 3)]"
Seixas,"[(208, 1)]"
rejeitaria,"[(208, 1)]"
intuito,"[(208, 1), (230, 1)]"
efusivas,"[(208, 1)]"
Centelha,"[(208, 1)]"
celebrar,"[(208, 1)]"
indignada,"[(208, 1)]"
viés,"[(208, 2)]"
Oficialmente,"[(209, 1)]"
Alessandro,"[(209, 1), (213, 1)]"
designe,"[(209, 1)]"
Congressistas,"[(209, 1)]"
Molon,"[(209, 1), (213, 1)]"
CCJ,"[(209, 7), (213, 4), (225, 2), (231, 3), (240, 3)]"
minimizou,"[(209, 1), (213, 1), (218, 1)]"
Emenda,"[(209, 1), (231, 1)]"
produtiva,"[(209, 1)]"
furtado,"[(209, 1)]"
turnos,"[(209, 2), (213, 2), (225, 1), (231, 2)]"
convocá,"[(209, 1)]"
extraoficialmente,"[(209, 1)]"
desistência,"[(209, 3)]"
calculam,"[(209, 1)]"
PEC,"[(209, 2), (213, 1), (225, 2), (231, 1)]"
Proposta,"[(209, 1), (231, 1)]"
reagiram,"[(209, 1), (230, 1)]"
adiou,"[(209, 1)]"
Francischini,"[(209, 1), (240, 1)]"
cancelamento,"[(209, 2), (231, 1)]"
recolhendo,"[(209, 1)]"
receberemos,"[(209, 1)]"
indefinição,"[(209, 1)]"
diferenciado,"[(209, 1)]"
PSB,"[(209, 1), (213, 1)]"
mobilizados,"[(210, 1), (246, 1)]"
restrito,"[(210, 1), (214, 1), (230, 3)]"
facção,"[(210, 1)]"
empírica,"[(210, 1)]"
generalizado,"[(210, 1), (240, 1)]"
Servem,"[(210, 1)]"
Kellogg,"[(210, 1)]"
cambaleantes,"[(210, 1)]"
idílico,"[(210, 1)]"
alçado,"[(210, 1)]"
Ocupou,"[(210, 1)]"
congêneres,"[(210, 1)]"
promovam,"[(210, 1)]"
Raciocínio,"[(210, 1)]"
conheciam,"[(210, 1)]"
responderem,"[(210, 1), (241, 1)]"
incontestável,"[(210, 1)]"
vertebrante,"[(210, 1)]"
reedição,"[(210, 1)]"
destinação,"[(210, 1), (213, 1)]"
dissonância,"[(210, 1)]"
amadores,"[(210, 1)]"
palmatória,"[(210, 1)]"
explodiram,"[(210, 1)]"
previsíveis,"[(210, 1)]"
absolutas,"[(210, 1)]"
coalizões,"[(210, 1)]"
consolidados,"[(210, 1)]"
Partidos,"[(210, 2)]"
dezenove,"[(210, 1)]"
analisamos,"[(210, 1)]"
interação,"[(210, 1)]"
entrem,"[(210, 1)]"
absorvidos,"[(210, 1)]"
orgulhosamente,"[(210, 1)]"
desconsidera,"[(210, 1)]"
coautoria,"[(210, 1)]"
multiculturalismo,"[(210, 1)]"
ostentação,"[(210, 1)]"
abalos,"[(210, 1)]"
desagradável,"[(210, 1)]"
mercê,"[(210, 1)]"
atraiam,"[(210, 1)]"
andador,"[(210, 1)]"
demagogos,"[(210, 1)]"
disponibilidade,"[(210, 1)]"
enrijecidos,"[(210, 1)]"
Locatelli,"[(210, 1)]"
caracterização,"[(210, 1)]"
Visiting,"[(210, 1)]"
substituídas,"[(210, 1)]"
Notre,"[(210, 1)]"
folcloricamente,"[(210, 1)]"
Cátedra,"[(210, 1)]"
excepcionalmente,"[(210, 1)]"
modos,"[(210, 1), (248, 1)]"
referente,"[(210, 1)]"
institucionalizado,"[(210, 1)]"
tio,"[(210, 2)]"
Fulbright,"[(210, 1)]"
enfatizando,"[(210, 1)]"
submundo,"[(210, 1)]"
derrubados,"[(210, 1)]"
apostilado,"[(210, 1)]"
oxigenação,"[(210, 1)]"
caracterizado,"[(210, 1)]"
sólidas,"[(210, 1)]"
Furtado,"[(210, 1)]"
Political,"[(210, 1)]"
amparados,"[(210, 1)]"
cizânia,"[(210, 1)]"
previsível,"[(210, 1), (243, 1)]"
proveniente,"[(210, 1)]"
adaptaram,"[(210, 1)]"
bizantinos,"[(210, 1)]"
índios,"[(210, 1), (217, 4)]"
Dame,"[(210, 1)]"
comparamos,"[(210, 1)]"
canalizadas,"[(210, 1)]"
intrapartidária,"[(210, 1)]"
limiar,"[(210, 1)]"
policy,"[(210, 1)]"
brilhantemente,"[(210, 1)]"
establishment,"[(210, 3)]"
previsibilidade,"[(210, 1)]"
linhasComo,"[(210, 1)]"
goiabeira,"[(210, 1)]"
Parafraseando,"[(210, 1)]"
expurgo,"[(210, 1)]"
determinava,"[(210, 1)]"
régua,"[(210, 2)]"
Association,"[(210, 1)]"
making,"[(210, 1)]"
revitalização,"[(210, 1)]"
consolidado,"[(210, 2)]"
irlandês,"[(210, 1)]"
reacionário,"[(210, 1)]"
desprovidas,"[(210, 1)]"
American,"[(210, 1)]"
arranjos,"[(210, 1)]"
filtros,"[(210, 1)]"
comparados,"[(210, 1)]"
cartelização,"[(210, 1)]"
Respeitando,"[(210, 1)]"
ossificação,"[(210, 1)]"
pulso,"[(210, 1)]"
inchado,"[(210, 1)]"
integrados,"[(210, 1)]"
Mainwaring,"[(210, 1)]"
recrutamento,"[(210, 1)]"
Mair,"[(210, 1)]"
removam,"[(211, 1)]"
ensinamos,"[(211, 1)]"
mainstream,"[(211, 1)]"
Leia,"[(211, 1)]"
trapaceando,"[(211, 1)]"
dividiram,"[(211, 1)]"
parem,"[(211, 1)]"
criptografada,"[(211, 1)]"
potencializou,"[(211, 1)]"
fornecidos,"[(211, 1)]"
inacreditável,"[(211, 1)]"
perfis,"[(211, 1), (232, 1)]"
postadas,"[(211, 1), (249, 1)]"
VPN,"[(211, 1)]"
fiquemos,"[(211, 1)]"
Adicione,"[(211, 1)]"
guiados,"[(211, 1)]"
detalhados,"[(211, 1)]"
Autor,"[(211, 1)]"
pesquisar,"[(211, 1)]"
vociferando,"[(211, 1)]"
plausível,"[(211, 1)]"
fiscalizamos,"[(211, 1)]"
Prova,"[(211, 1)]"
apelativos,"[(211, 4)]"
Jamie,"[(211, 1)]"
policiamento,"[(211, 1), (241, 2)]"
baseiam,"[(211, 1)]"
avançarmos,"[(211, 1)]"
confiáveis,"[(211, 1)]"
publiquemos,"[(211, 1)]"
funcionaria,"[(211, 1), (219, 1)]"
publicitários,"[(211, 2)]"
alienados,"[(211, 1)]"
fomos,"[(211, 1), (233, 1), (249, 1)]"
dermos,"[(211, 1)]"
instantâneos,"[(211, 1)]"
pensá,"[(211, 1)]"
acabamos,"[(211, 1)]"
lemos,"[(211, 1)]"
think,"[(211, 1)]"
investem,"[(211, 1)]"
disponibilizados,"[(211, 1)]"
proponho,"[(211, 1)]"
assumiram,"[(211, 1)]"
competitivas,"[(211, 1)]"
salvá,"[(211, 1)]"
excelentes,"[(211, 1)]"
intuições,"[(211, 1)]"
descobri,"[(211, 1)]"
Bartlett,"[(211, 4)]"
politizado,"[(211, 2)]"
ingênuos,"[(211, 2)]"
tank,"[(211, 1)]"
confiam,"[(211, 1), (218, 1)]"
marginais,"[(211, 1)]"
convivem,"[(211, 1)]"
naquilo,"[(211, 1)]"
Discursos,"[(211, 1)]"
comprados,"[(211, 1)]"
suscetíveis,"[(211, 1)]"
embasar,"[(211, 1)]"
identificaram,"[(211, 1)]"
Neonazistas,"[(211, 1)]"
convencidas,"[(211, 1)]"
apresentadas,"[(211, 1)]"
guiarem,"[(211, 1)]"
formular,"[(211, 1), (242, 1)]"
beneficiaram,"[(211, 1)]"
gritamos,"[(211, 1)]"
viciantes,"[(211, 1)]"
aprendem,"[(211, 1)]"
reflexivos,"[(211, 1)]"
exponencialmente,"[(211, 1)]"
atualizar,"[(211, 1)]"
disparo,"[(211, 1), (246, 2)]"
multá,"[(211, 1)]"
investigá,"[(211, 1)]"
clicar,"[(211, 1)]"
compartilhamos,"[(211, 2)]"
discordamos,"[(211, 1)]"
inovadora,"[(211, 1)]"
popularização,"[(211, 2)]"
emocionais,"[(211, 1)]"
escrevi,"[(211, 1)]"
sensacionalistas,"[(211, 2)]"
publicitárias,"[(211, 1)]"
Pulamos,"[(211, 2)]"
precisaria,"[(211, 1)]"
personalizados,"[(211, 1)]"
questionarem,"[(211, 1)]"
soubessem,"[(211, 1)]"
ultrapassadas,"[(211, 1)]"
manipulando,"[(211, 1)]"
estarem,"[(211, 1), (216, 1)]"
racional,"[(211, 2)]"
apelar,"[(211, 1)]"
tornamos,"[(211, 3)]"
xingando,"[(211, 1)]"
temáticas,"[(211, 1), (235, 1)]"
conseguirão,"[(211, 1)]"
reguladas,"[(211, 1)]"
mentirosas,"[(211, 1)]"
alfabetização,"[(211, 1), (239, 1)]"
promovida,"[(211, 1)]"
assina,"[(211, 1)]"
aquisições,"[(211, 1)]"
saibam,"[(211, 1), (239, 1)]"
testaram,"[(211, 1)]"
causam,"[(211, 1)]"
bombardeados,"[(211, 1)]"
valide,"[(211, 1)]"
defensoras,"[(211, 1)]"
Ragnar,"[(212, 1)]"
Morreu,"[(212, 1)]"
astral,"[(212, 1)]"
Rafa,"[(212, 7)]"
Baita,"[(212, 1)]"
Rádio,"[(212, 1)]"
Tumiri,"[(212, 1)]"
Nascido,"[(212, 1), (223, 1)]"
Chapecoense,"[(212, 5)]"
lamentada,"[(212, 1)]"
Entendendo,"[(212, 1)]"
Ruschel,"[(212, 1)]"
Follman,"[(212, 1)]"
Chapecó,"[(212, 3)]"
contabilizava,"[(212, 1)]"
zonzo,"[(212, 1)]"
Criciúma,"[(212, 1)]"
Zampier,"[(212, 1)]"
elevadíssimo,"[(212, 1)]"
Ximena,"[(212, 1)]"
Passamos,"[(212, 1)]"
aguardará,"[(212, 1)]"
tripulantes,"[(212, 1)]"
Condá,"[(212, 1)]"
Henzel,"[(212, 9)]"
definia,"[(212, 1)]"
proprietário,"[(212, 1)]"
prontamente,"[(212, 1)]"
Erwin,"[(212, 1)]"
Helio,"[(212, 1)]"
Chape,"[(212, 10)]"
consternação,"[(212, 1)]"
cogitava,"[(213, 1)]"
esplanada,"[(213, 1)]"
Elmar,"[(213, 1), (225, 1)]"
continuada,"[(213, 1), (239, 1), (240, 1)]"
partidárias,"[(213, 1), (235, 1)]"
Chegaram,"[(213, 1)]"
chaga,"[(213, 1)]"
Acompanhado,"[(213, 1)]"
participaria,"[(213, 1)]"
apoiarão,"[(213, 1)]"
afinar,"[(213, 2)]"
engessar,"[(213, 1)]"
Assinou,"[(213, 1)]"
BPC,"[(213, 2), (240, 3), (248, 1)]"
Lutaremos,"[(213, 1)]"
toleramos,"[(213, 1)]"
excluídas,"[(213, 1)]"
torná,"[(213, 1), (248, 1)]"
descolamento,"[(213, 1)]"
desfavorável,"[(213, 1), (235, 1)]"
Michele,"[(213, 1)]"
salvaria,"[(213, 1)]"
amenizaram,"[(213, 1)]"
extraoficial,"[(213, 1), (228, 1)]"
fujão,"[(213, 1)]"
notando,"[(213, 1)]"
concordou,"[(213, 1)]"
promovendo,"[(213, 1)]"
Marinho,"[(213, 1), (231, 1)]"
impositivo,"[(213, 1), (235, 1)]"
atrapalhado,"[(213, 1)]"
insidiosa,"[(213, 1)]"
bocas,"[(213, 1)]"
Seguem,"[(213, 1)]"
teoricamente,"[(213, 1), (225, 1)]"
judicialmente,"[(214, 1)]"
Suzano,"[(214, 5), (239, 7)]"
deep,"[(214, 1)]"
combatem,"[(214, 1), (249, 1)]"
coletividade,"[(214, 1)]"
aliviada,"[(214, 1)]"
Gepem,"[(214, 1)]"
receio,"[(214, 1)]"
procurada,"[(214, 1)]"
Especialista,"[(214, 1)]"
Diniz,"[(214, 1)]"
prevenção,"[(214, 1), (242, 1)]"
fragmenta,"[(214, 1)]"
chateada,"[(214, 1)]"
Unicamp,"[(214, 1), (239, 2)]"
acuado,"[(214, 1)]"
